timeStamp,elapsed,label,success,URL,Latency,IdleTime,Connect
1557330561308,37,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,37,0,1
1557330561345,31,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,31,0,0
1557330561376,29,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330561405,28,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,0
1557330561433,31,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,31,0,0
1557330561465,28,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330561493,28,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330561521,30,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,30,0,0
1557330561551,28,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,0
1557330561579,41,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,41,0,0
1557330561620,28,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330561648,36,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,36,0,0
1557330561684,29,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330561713,27,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330561741,36,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,36,0,0
1557330561777,35,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,35,0,0
1557330561812,28,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330561840,29,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330561869,28,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,0
1557330561897,28,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330561925,27,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330561952,29,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,29,0,0
1557330561981,28,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330562009,28,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,1
1557330562037,30,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,30,0,0
1557330562067,27,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330562095,31,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,31,0,0
1557330562126,28,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330562154,27,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330562182,27,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,27,0,0
1557330562209,27,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330562236,30,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,0
1557330562266,39,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,39,0,0
1557330562306,41,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,41,0,0
1557330562348,29,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,29,0,0
1557330562377,27,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330562404,28,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330562432,35,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,35,0,0
1557330562467,27,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330562495,28,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330562523,29,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,29,0,0
1557330562552,28,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330562580,28,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330562609,27,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330562636,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330562664,28,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330562692,30,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,0
1557330562723,29,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330562752,29,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,29,0,0
1557330562781,32,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,32,0,1
1557330562813,28,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,1
1557330562841,34,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,34,0,0
1557330562875,28,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330562903,26,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,26,0,0
1557330562930,30,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,30,0,0
1557330562960,27,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,1
1557330562987,30,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,0
1557330563017,31,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,31,0,0
1557330563048,37,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,37,0,0
1557330563085,31,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,31,0,0
1557330563116,33,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,33,0,0
1557330563149,34,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,34,0,0
1557330563184,36,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,36,0,0
1557330563220,29,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,29,0,0
1557330563249,35,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,35,0,0
1557330563284,29,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,29,0,1
1557330563313,38,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,38,0,0
1557330563351,30,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,30,0,1
1557330563381,33,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,33,0,0
1557330563414,33,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,33,0,0
1557330563447,33,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,33,0,0
1557330563480,30,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,0
1557330563510,29,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330563539,33,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,33,0,1
1557330563573,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330563601,28,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,1
1557330563629,28,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330563658,28,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330563686,29,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,29,0,1
1557330563715,31,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,31,0,0
1557330563746,28,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330563774,27,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,27,0,0
1557330563801,30,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,30,0,0
1557330563831,30,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,30,0,1
1557330563861,27,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,27,0,0
1557330563889,26,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,26,0,0
1557330563915,35,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,35,0,1
1557330563950,30,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,30,0,0
1557330563980,27,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330564008,31,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,31,0,0
1557330564039,27,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330564066,33,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,33,0,0
1557330564100,31,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,31,0,0
1557330564131,28,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,0
1557330564159,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330564187,30,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,30,0,0
1557330564217,28,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330564245,31,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,31,0,0
1557330564276,27,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330564304,33,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,33,0,0
1557330564337,34,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,34,0,0
1557330564371,32,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,32,0,1
1557330564403,30,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,30,0,0
1557330564434,27,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330564461,39,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,39,0,0
1557330564500,26,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,26,0,0
1557330564527,27,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,27,0,0
1557330564554,29,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330564583,26,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,26,0,0
1557330564609,28,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,1
1557330564637,26,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,26,0,0
1557330564663,33,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,33,0,1
1557330564696,27,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330564723,27,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330564751,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330564779,29,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,29,0,0
1557330564808,36,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,36,0,0
1557330564845,27,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330564872,27,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330564899,27,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,27,0,0
1557330564926,27,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330564953,32,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,32,0,0
1557330564985,37,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,37,0,0
1557330565022,26,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,26,0,0
1557330565048,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330565077,31,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,31,0,0
1557330565109,27,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,26,0,0
1557330565136,27,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330565163,28,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,0
1557330565192,30,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,30,0,0
1557330565222,27,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,1
1557330565249,30,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,1
1557330565279,28,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330565307,27,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,27,0,0
1557330565334,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330565362,32,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,32,0,0
1557330565394,28,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,28,0,0
1557330565423,27,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330565450,30,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,30,0,1
1557330565480,41,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,41,0,0
1557330565521,30,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,30,0,0
1557330565551,30,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,0
1557330565581,27,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330565608,34,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,34,0,0
1557330565643,30,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,30,0,0
1557330565673,28,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330565701,27,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,27,0,0
1557330565728,28,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330565756,29,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,29,0,0
1557330565786,28,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,0
1557330565814,29,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,29,0,1
1557330565843,36,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,36,0,1
1557330565880,27,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330565907,28,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,28,0,0
1557330565935,32,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,32,0,0
1557330565967,28,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330565995,30,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,1
1557330566025,29,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,29,0,0
1557330566054,41,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,41,0,0
1557330566095,29,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,29,0,0
1557330566124,28,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,28,0,0
1557330566152,30,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,30,0,0
1557330566183,27,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,27,0,0
1557330566210,26,Get EHR False - 1 User,true,http://localhost:8007/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,26,0,0
1557330566236,28,Get EHR False - 1 User,true,http://localhost:8008/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,28,0,1
1557330566265,27,Get EHR False - 1 User,true,http://localhost:8009/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,27,0,0
1557330566293,26,Get EHR False - 1 User,true,http://localhost:8000/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,26,0,0
1557330566320,28,Get EHR False - 1 User,true,http://localhost:8001/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,28,0,0
1557330566348,32,Get EHR False - 1 User,true,http://localhost:8002/get_ehr/VRDNNA97F01S432I-patient3-provision_of_care,32,0,0
1557330566381,30,Get EHR False - 1 User,true,http://localhost:8003/get_ehr/SMNGVN96M03A111S-patient4-provision_of_care,30,0,0
1557330566411,33,Get EHR False - 1 User,true,http://localhost:8004/get_ehr/RSSALS45F11R021T-patient5-provision_of_care,33,0,0
1557330566444,31,Get EHR False - 1 User,true,http://localhost:8005/get_ehr/RSSSTF63M05C112S-patient1-provision_of_care,31,0,0
1557330566475,26,Get EHR False - 1 User,true,http://localhost:8006/get_ehr/BNCCRL85M12C143Y-patient2-provision_of_care,26,0,0
